video_id,title,published_date,year,month,title_length,transcript,error
9tyZL5KIiGU,Why you should prioritize networking if you're in tech,2026-01-15 12:52:35+00:00,2026,1,54,Most of my career I missed networking you know I think I I started doing it pretty late once I got into open source I think because I was always a very shy person so I never tried interacting not creating much not doing much of networking I think that's the one piece of advice I always give to everybody who is in tech like the world is very small I mean tech is even smaller than what you think and you will always if you if you network enough you will always get opportunities to work with maybe some amazing developers in the in the community so Don't dep prioritize,
3PD-vQbpwA8,Inside The World's Biggest Hackathon – Full Documentary on UC Berkeley's Cal Hacks,2026-01-14 17:28:53+00:00,2026,1,82,,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=3PD-vQbpwA8! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

Ways to work around this are explained in the ""Working around IP bans"" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).


If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
9KnVcWXUL8w,How to remove a list item by its value in Python,2026-01-14 13:29:37+00:00,2026,1,48,,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=9KnVcWXUL8w! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

Ways to work around this are explained in the ""Working around IP bans"" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).


If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
wck2LmaMaB4,Why cybersecurity basics are important for everyone to know - not just devs.,2026-01-13 13:05:25+00:00,2026,1,76,,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=wck2LmaMaB4! This is most likely caused by:

YouTube is blocking requests from your IP. This usually is due to one of the following reasons:
- You have done too many requests and your IP has been blocked by YouTube
- You are doing requests from an IP belonging to a cloud provider (like AWS, Google Cloud Platform, Azure, etc.). Unfortunately, most IPs from cloud providers are blocked by YouTube.

Ways to work around this are explained in the ""Working around IP bans"" section of the README (https://github.com/jdepoix/youtube-transcript-api?tab=readme-ov-file#working-around-ip-bans-requestblocked-or-ipblocked-exception).


If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
7G9q_5q82hY,How to Benchmark Embedding Models On Your Own Data,2026-01-12 16:38:04+00:00,2026,1,50,,
davl7UFG-Ls,Can you guess the output here?,2026-01-12 13:17:21+00:00,2026,1,30,,
RI8ELvtbUmU,"When you're learning or doing something new, get comfortable being uncomfortable",2026-01-11 13:43:40+00:00,2026,1,80,,
TFhGTw4RXI4,How to insert list items at a specific index in Python,2026-01-10 13:43:34+00:00,2026,1,54,,
DzVm161M4Kk,First developer job at age 38 with lawyer turned software engineer Zubin Pratap [Podcast #203],2026-01-09 14:30:11+00:00,2026,1,94,,
ry_mcAPVTOc,What's the difference between call vs apply in JavaScript?,2026-01-09 13:18:42+00:00,2026,1,58,,
keTcXT145CI,React Performance Optimization Patterns Course,2026-01-08 15:08:41+00:00,2026,1,46,,
tPeyD3ELDHw,Did you know - Harvard's CS50 isn't just a coding course. There are many variants...,2026-01-08 12:52:20+00:00,2026,1,84,,
HihwnUepmdg,Need some coding experience? Contribute to Open Source.,2026-01-07 13:29:25+00:00,2026,1,55,,
tr5Fapv80Cw,Building Agentic AI Workloads – Crash Course,2026-01-06 15:08:17+00:00,2026,1,44,,
DIRnYM2dOs0,Have you ever tried rubber duck debugging?,2026-01-06 13:08:42+00:00,2026,1,42,,
WSsOXo07LeE,OAuth 2.0 Course for Beginners,2026-01-05 16:03:15+00:00,2026,1,30,,
y5aKEyPfLKs,"The JavaScript ecosystem is huge - and Vue's founder, Evan You, is trying to simplify it",2026-01-05 13:24:09+00:00,2026,1,88,,
kFEBs8wuhiU,JavaScript coercion chaos at its finest,2026-01-04 13:55:51+00:00,2026,1,39,,
EQH9MBHGyag,Why it's important to take ownership of your work - the way Dr. David J Malan sees it,2026-01-03 13:32:21+00:00,2026,1,85,,
r36xQmTJe1c,"Music Production 101 – Master Sound Design, Mixing, and Mastering in FL Studio",2026-01-02 14:29:46+00:00,2026,1,78,,
HwFw1abJkUs,Here's a little array method mystery for you...,2026-01-02 13:18:24+00:00,2026,1,47,,
912L9KmzSLE,The advantages of being bilingual in tech,2026-01-01 12:52:41+00:00,2026,1,41,,
jHInoiWHe0Q,The RACECAR challenge - Ready: GO!,2025-12-31 13:29:32+00:00,2025,12,34,,
Fi8vnYgMiHA,So why should you still learn C programming in 2025 and beyond? Dr. David J. Malan has an answer.,2025-12-30 13:05:47+00:00,2025,12,97,,
8Si7eCfEpB0,Browsers fight over who renders HTML the best. Which one do you think usually wins?,2025-12-29 13:17:22+00:00,2025,12,83,,
lw1vTtFyfgg,All you need to start learning to code with freeCodeCamp is the will to do so.,2025-12-28 13:43:24+00:00,2025,12,78,,
w_BIYb6WbtU,Did you know that HTML doesn't care about mistakes?,2025-12-27 13:32:31+00:00,2025,12,51,,
Zo8AxO6sTQA,What's CS50's 72-hour Regret Clause? Dr. David J. Malan explains here.,2025-12-26 13:18:26+00:00,2025,12,70,,
Iapgr6t6Nv0,Candy cane conditional: everyone gets a candy cane only once the tree is decorated...,2025-12-25 12:52:30+00:00,2025,12,85,,
QZTOm8YVAW8,Which elf gets the candy cane?,2025-12-24 13:29:30+00:00,2025,12,30,,
WKIjkxxNH0c,Build a Support Agent with Vercel AI SDK – Full Tutorial,2025-12-23 16:11:53+00:00,2025,12,56,,
_fvW2bruZ2M,Take ownership. Advocate for yourself. Get to know the support team.,2025-12-23 13:05:27+00:00,2025,12,68,,
QCSKhLuGR5c,How to remove trailing characters from a Python string using the .rstrip() method,2025-12-22 13:17:20+00:00,2025,12,81,,
_-Tj3bPSYCI,How to get promoted as a dev w/out becoming a manager – Staff Engineer Santosh Yadav [Podcast #202],2025-12-22 12:40:45+00:00,2025,12,99,,
taSwtU-sldo,What happens when you spread a string in JavaScript?,2025-12-21 13:43:34+00:00,2025,12,52,,
FAKgFhWX8pQ,"This looks simple, but can you predict the output?",2025-12-20 13:32:25+00:00,2025,12,50,,
f9-Vf_WNvT0,How to check if a string only contains whitespace in Python,2025-12-19 13:18:33+00:00,2025,12,59,,
dSIVVX0vAsY,Unity 2D Pixel Art Game Tutorial,2025-12-18 14:58:24+00:00,2025,12,32,,
uNS75JWOmBI,Don't chase a path that looks good just because you feel like you're supposed to,2025-12-18 12:52:39+00:00,2025,12,80,,
vZHhmzT9TL8,How to use the .append() method in Python,2025-12-17 13:29:40+00:00,2025,12,41,,
Q7P20fHJlm4,Intro to Supabase – Full Tutorial for Beginners,2025-12-16 14:43:47+00:00,2025,12,47,,
qG2g1iv6ZbY,Event loop race: which one logs first?,2025-12-16 13:05:26+00:00,2025,12,38,,
N2nbig3WjAI,How to use the .title() method in Python,2025-12-15 13:17:30+00:00,2025,12,40,,
QgZoz4xFfLE,Array vs object gotcha in JavaScript,2025-12-14 13:43:24+00:00,2025,12,36,,
slfaeQLn1cY,It's both really hard and really easy to make money. How can this be?,2025-12-13 13:32:23+00:00,2025,12,69,,
lIghF_OewYg,"The ""AI is going to replace devs"" hype is over – 22-year dev veteran Jason Lengstorf [Podcast #201]",2025-12-12 14:01:21+00:00,2025,12,99,,
jF2FnVVc4AU,How to use the .swapcase() method in Python,2025-12-12 13:18:29+00:00,2025,12,43,,
UIf-SlmMays,n8n Tutorial – Zero to Hero Course,2025-12-11 15:34:06+00:00,2025,12,34,,
yhTipwdwe9w,Fun fact about JavaScript,2025-12-11 12:52:21+00:00,2025,12,25,,
kRv2ElPNAdY,From RNNs to Transformers: The Complete Neural Machine Translation Journey,2025-12-10 14:42:03+00:00,2025,12,74,,
fLnkVdDPgso,How to split a string in Python,2025-12-10 13:29:24+00:00,2025,12,31,,
9kKNFP9srjc,So how do closures work again...?,2025-12-09 13:05:16+00:00,2025,12,33,,
BMt-qvrEcFY,Build Serverless AI Agents with Langbase,2025-12-08 14:25:10+00:00,2025,12,40,,
gpm1hRv6WL8,The life of a software developer after work hours,2025-12-08 13:17:27+00:00,2025,12,49,,
ja4OAzPLuM8,Type coercion in JavaScript can get a little wild...,2025-12-07 13:43:22+00:00,2025,12,52,,
O3Q7WA38JXc,How to negotiate your salary like a pro using anchoring,2025-12-06 13:32:27+00:00,2025,12,55,,
VgBQ0yBSjfM,How to build your own learning path using Open Source with Kunal Kushwaha [Podcast #200],2025-12-05 13:45:05+00:00,2025,12,88,,
9UxVhurASxU,"The ""this"" keyword can be tricky. Ania helps you sort out one of its quirks here.",2025-12-05 13:18:28+00:00,2025,12,81,,
mAFoROnOfHs,Git & GitHub Crash Course for Beginners [2026],2025-12-04 16:19:42+00:00,2025,12,46,,
QpGTmAoEINA,Learning to code on the job - right in the browser,2025-12-04 12:52:33+00:00,2025,12,50,,
wu8npoU37cI,"Become an AI Researcher Course – LLM, Math, PyTorch, Neural Networks, Transformers",2025-12-03 14:28:01+00:00,2025,12,82,,
ikXDYsdg15c,Function declaration vs expression - what's the difference?,2025-12-03 13:29:23+00:00,2025,12,59,,
21_I-12f5JE,NestJS Course for Beginners - Build Server-Side Applications,2025-12-02 15:33:24+00:00,2025,12,60,,
zkJt9y7ixiY,AI tools can be super helpful - but they're not the answer to everything,2025-12-02 13:05:26+00:00,2025,12,72,,
g_3IKHG-rfA,Harvard CS50’s Intro to R Programming – Full University Course,2025-12-01 15:25:39+00:00,2025,12,62,,
OarYObjva0E,Only 6 values are falsey in JavaScript. Do you know what they are?,2025-12-01 13:17:33+00:00,2025,12,66,,
zfUP1tIC64o,"Some upcoming features for freeCodeCamp - Tom talks about daily coding challenges, streaks, & more.",2025-11-30 13:43:26+00:00,2025,11,99,,
URJBQ3b9n6Y,"Classic JavaScript gotcha: why does this print 3, 3, 3 instead of 0, 1, 2?",2025-11-29 13:32:19+00:00,2025,11,74,,
voPcxCFMbbM,How to teach yourself programming with GitHub's Andrea Griffiths [Podcast #199],2025-11-28 15:01:40+00:00,2025,11,79,,
08jTzcEMv_E,Move out of your parents' house ASAP? or stay if you can? Thomas discusses this with Quincy here.,2025-11-28 13:18:21+00:00,2025,11,97,,
_fGRKMQMl68,Code a turkey timer!,2025-11-27 12:52:21+00:00,2025,11,20,,
_coTZxZ-H5Q,Complete French Language Beginners Course – Learn A1 Level French,2025-11-26 14:11:45+00:00,2025,11,65,,
j-Mc04RlGXc,Pop quiz: does '5' equal 5 in code?,2025-11-26 13:29:18+00:00,2025,11,35,,
q4Ovbh3tpU0,Do something toward learning programming every day - even if it's just 10 minutes,2025-11-25 13:05:25+00:00,2025,11,81,,
nbsz6muQRT4,Learn CSS Flexbox in 2 Hours – Tutorial for Beginners,2025-11-24 14:44:43+00:00,2025,11,53,,
iMLGy2wEE_g,Can you guess what this code logs?,2025-11-24 13:17:33+00:00,2025,11,34,,
P6fLZFJsH7Y,What it's like living with daily migraines - and how Thomas manages them,2025-11-23 13:43:27+00:00,2025,11,72,,
EWHWX1yJsS0,Remember floppy disks?,2025-11-22 13:32:20+00:00,2025,11,22,,
GpxFF82I8Nk,When NOT to use AI in your hackathon project with MLH winners Cindy Cui and Alison Co [Podcast #198],2025-11-21 14:45:05+00:00,2025,11,100,,
MZVyASCY8sQ,Learn programming fundamentals first. Then you can use AI to help you become more efficient.,2025-11-21 13:18:21+00:00,2025,11,92,,
LsY7U2Muau8,Do you know who the first computer programmer was?,2025-11-20 12:52:30+00:00,2025,11,50,,
9q24hqwm4QM,From laser-etching microchips to rediscovering a love of coding,2025-11-19 13:29:26+00:00,2025,11,63,,
tdsQwuyS6DQ,"Create a Cute Room Portfolio with Blender, Three.js, JavaScript – Beginner Course",2025-11-19 12:11:33+00:00,2025,11,81,,
626BcUO84og,JavaScript Clean Code Course – Fix Code Smells & Refactor,2025-11-18 14:00:11+00:00,2025,11,57,,
zwzjaNmh-r4,Did you know that you can buy a domain name that's an emoji?,2025-11-18 13:05:24+00:00,2025,11,60,,
KOutPbKc9UM,Intro to Backend Web Development – Node.js & Express Tutorial for Beginners,2025-11-17 14:00:36+00:00,2025,11,75,,
H6gHXV6OgFU,How to get back into coding after years away,2025-11-17 13:17:35+00:00,2025,11,44,,
VplSjvnwG_Y,Boost your app's performance with CSS containment,2025-11-16 13:43:23+00:00,2025,11,49,,
I2LoiJWCKxc,Vue.js grew organically thanks in large part to the community - which Evan You discusses here.,2025-11-15 13:32:35+00:00,2025,11,94,,
ZK6XWSCCgPQ,Harvard CS50 prof David J. Malan on why you should learn programming slowly [Podcast #197],2025-11-14 15:01:11+00:00,2025,11,90,,
MkeawaniGts,Don't settle for boring text underlines...make them more fun!,2025-11-14 13:18:21+00:00,2025,11,61,,
G9JxuWk7BDA,Discrete Mathematics Course for Beginners,2025-11-13 14:14:28+00:00,2025,11,41,,
f0Yq_wF_cIQ,"If you're struggling, don't isolate yourself - find someone you can talk to.",2025-11-13 12:52:30+00:00,2025,11,76,,
GIZzRGYpCbM,n8n Course for Beginners – Build Complex Workflows & Master AI Integration,2025-11-12 14:00:26+00:00,2025,11,74,,
oeWLnnjFmf8,Guess how many bugs NASA's space shuttle software had?,2025-11-12 13:29:31+00:00,2025,11,54,,
a7B-JvPgTQs,This hackathon team built a tool to help blind and visually impaired people learn Braille,2025-11-11 13:05:37+00:00,2025,11,89,,
Kt2E8nblvXU,Learn Vue.js – Tutorial for Beginners,2025-11-10 15:54:13+00:00,2025,11,37,,
YXmDMqw7dYU,The HTML blink tag was SO annoying it got binned. The more you know...,2025-11-10 13:17:19+00:00,2025,11,70,,
suuDVhYXe5Y,How Ania built a course that teaches devs to code their own AI agents,2025-11-09 13:43:25+00:00,2025,11,69,,
f3UIwEZx47w,Z-index not working right? Here's how to fix your layering nightmares,2025-11-08 13:32:32+00:00,2025,11,69,,
rgt5GPFgryI,Perfectionism holds new developers back with Abbey Perini [Podcast #196],2025-11-07 15:01:43+00:00,2025,11,72,,
ealPKU_orJg,How to control underline spacing,2025-11-07 13:18:23+00:00,2025,11,32,,
mjXLt97_Cr8,"Guitar Theory Course for Beginners – Learn Fretboard, Major Scale and Triads",2025-11-06 16:13:41+00:00,2025,11,76,,
vK30T6wKauA,How to focus your efforts in the right directions when job hunting,2025-11-06 12:52:32+00:00,2025,11,66,,
FqJuiLbgqNA,Have you ever wondered why we call it a bug?,2025-11-05 13:29:30+00:00,2025,11,44,,
kb_scuDUHls,"Cryptography for Beginners - Full Python Course (SHA-256, AES, RSA, Passwords)",2025-11-04 15:35:10+00:00,2025,11,78,,
7lEWtEG3vd0,Why you should support your favorite open source projects,2025-11-04 13:05:31+00:00,2025,11,57,,
yhtdkuw9mbM,Creative Web Development with Three.js and Blender – 3D Portfolio for Beginners,2025-11-03 16:22:59+00:00,2025,11,79,,
siMP-22x5Ck,How to brand your form controls,2025-11-03 13:17:25+00:00,2025,11,31,,
et7u_tnlS0Q,The inventor of HTML gave away the web for free...,2025-11-02 13:43:24+00:00,2025,11,50,,
nHqeMW0iLBU,What was it like growing up in Dubai?,2025-11-01 12:32:25+00:00,2025,11,37,,
lYhi86Zaetg,The world's first website is still live...so retro.,2025-10-31 23:32:22+00:00,2025,10,51,,
cfOI7PBhkWk,How to Compete Against the Global Dev Talent Pool with Patrick Hartley [Podcast #195],2025-10-31 14:01:15+00:00,2025,10,85,,
fQ51cM44o7I,What does a double !! do in code?,2025-10-31 12:18:20+00:00,2025,10,33,,
vc5T3VmCar0,Playing chess is a lot like software development,2025-10-30 23:18:27+00:00,2025,10,48,,
9HOpanT0GRs,Harvard CS50’s Intro to Cybersecurity – Full University Course,2025-10-30 14:34:25+00:00,2025,10,62,,
svOjqXjMvGI,🧛Hoisting Horror! Everyone says variables are hoisted. So why does this break?,2025-10-30 11:52:27+00:00,2025,10,78,,
ykvHQwgCjro,Perfect image cropping every time...,2025-10-29 22:52:24+00:00,2025,10,36,,
Fr9GqFwl6NM,Kubernetes Course – Certified Kubernetes Administrator Exam Preparation,2025-10-29 15:53:38+00:00,2025,10,71,,
RwDvIaoJeAs,Why you should always negotiate - in the job search and in life,2025-10-28 23:29:27+00:00,2025,10,63,,
r6jVezXnBMQ,How to package yourself as a problem solver companies want to hire,2025-10-27 23:05:26+00:00,2025,10,66,,
xHUwGx-ZlTM,Serverless and Microservices with C# – Scalable Cloud Applications with Azure and .NET Aspire,2025-10-27 14:53:15+00:00,2025,10,93,,
utxq6LY1ero,Stop using padding hacks to make squares,2025-10-26 23:17:23+00:00,2025,10,40,,
FHBBaSUQk1Y,How contributing to Open Source can lead to tech jobs,2025-10-25 23:43:32+00:00,2025,10,53,,
baYjd4pFjlw,Learn how to make any div resizable,2025-10-24 23:32:22+00:00,2025,10,35,,
EO8QoyRSVaw,First dev job at 45 – Interview with self-taught freeCodeCamp grad Eric Carlson [Podcast #194],2025-10-24 14:00:20+00:00,2025,10,94,,
xJjxQjZTryI,Problem Solving for Beginners: Build Algorithms from Scratch with First Principles and JavaScript,2025-10-23 14:45:11+00:00,2025,10,97,,
xTg_pBgr_vA,"Danny Thompson's ""Why hire me"" experiment",2025-10-22 22:52:29+00:00,2025,10,41,,
83Kgx-Xe_DI,Make highlighted text match your brand or color scheme,2025-10-21 23:29:23+00:00,2025,10,54,,
xwI5OBEnsZU,Data Structures and Algorithms Mega Course – Master Technical Interviews in 49 Hours,2025-10-21 13:06:28+00:00,2025,10,84,,
Hfo5uvbmDaY,Flexbox spacing made easy,2025-10-20 23:05:25+00:00,2025,10,25,,
-VC3hIEL7eQ,SwiftUI Course for Beginners – Create an iOS App from Scratch,2025-10-20 14:12:03+00:00,2025,10,61,,
BRksIg2jkbo,How Ania Kubów uses time blocking to make the most of her day,2025-10-19 23:17:28+00:00,2025,10,61,,
-KRTTe__qy8,How to style your input cursor in CSS,2025-10-18 23:43:24+00:00,2025,10,37,,
Ufy1FyqvfKM,Audit the advice you're getting - it's not all gonna be good,2025-10-17 23:32:25+00:00,2025,10,60,,
hM2T45qbIPI,From injured athlete to software engineer with Kaleb Garner [Podcast #193],2025-10-17 14:00:06+00:00,2025,10,74,,
_dCn4WrWnBw,How to use Python's .isprintable() method,2025-10-16 23:18:24+00:00,2025,10,41,,
c6IyCwAV6BY,What is the JavaScript DOM?,2025-10-16 17:58:03+00:00,2025,10,27,,
Y9m_Chx1joE,"Why you should surround yourself with the smartest, most driven people",2025-10-15 22:52:59+00:00,2025,10,70,,
DosHnyq78xY,Intro to MCP Servers – Model Context Protocol with Python Course,2025-10-15 12:55:53+00:00,2025,10,64,,
EzyJpHz2awM,How to make heart shapes in HTML,2025-10-14 23:29:14+00:00,2025,10,32,,
30diF8dKpAY,Google Generative AI Leader Certification Course – Pass the Exam!,2025-10-13 13:49:05+00:00,2025,10,65,,
xH9ZKsTY73Y,Evan You – From Art School Kid to Open Source Legend [Podcast #192],2025-10-10 14:00:06+00:00,2025,10,67,,
WXk7yDqsKxs,Harvard CS50’s Intro to Databases with SQL – Full University Course,2025-10-09 13:48:27+00:00,2025,10,67,,
W4M-g9wsEC4,React 19 Project Tutorial – AI Code Explainer,2025-10-08 13:30:49+00:00,2025,10,45,,
tfpGS_doPvY,Deep Learning Vision Architectures Explained – Python Course on CNNs and Vision Transformers,2025-10-07 16:17:24+00:00,2025,10,92,,
jaDi29eRYps,From manufacturing worker to first developer job at age 43 with Thomas Gooch [Podcast #191],2025-10-03 14:00:06+00:00,2025,10,91,,
LzMnsfqjzkA,Become a Fullstack Developer from Scratch – Full Beginner’s Tutorial,2025-10-01 15:57:12+00:00,2025,10,68,,
jBf7of9JTV8,"Build a Full Stack Movie Streaming App in Go – Golang, React, MongoDB, OpenAI API Project Course",2025-09-30 12:28:36+00:00,2025,9,96,,
5JTBS09e7ew,AWS CloudOps Engineer Associate (SOA-C03) Certification Course – Pass the Exam!,2025-09-29 15:33:57+00:00,2025,9,79,,
yguDjZcUpH8,Lone Wolf Dev turned Open Source Super Contributor Tom Mondloch [Podcast #190],2025-09-26 14:00:06+00:00,2025,9,78,,
mvleESOUTRw,Production-Grade AI Project Tutorial – Build & Deploy,2025-09-25 13:58:50+00:00,2025,9,53,,
p3sij8QzONQ,LLMs from Scratch – Practical Engineering from Base Model to PPO RLHF,2025-09-23 12:32:33+00:00,2025,9,69,,
B0TJC4lmzEM,"How to Build Advanced AI Agents – Course for Beginners (LiveKit, Exa, LangChain)",2025-09-22 14:35:42+00:00,2025,9,80,,
MiGXhDvuvEg,Learn Chess and Become a Better Developer with Ihechikara Abba (ELO rating of 2285) [Podcast #189],2025-09-19 14:00:05+00:00,2025,9,98,,
QSFWSjBHIkw,ASP.NET Web API – Token Based Authentication Tutorial,2025-09-18 14:47:49+00:00,2025,9,53,,
0Hd5vYqin7w,Databricks Data Engineer Associate Certification Course – Pass the Exam!,2025-09-17 13:52:14+00:00,2025,9,72,,
Vs4hQsDpxww,"Code Your Own Code Editor – JavaScript, HTML, CSS Tutorial",2025-09-15 14:42:47+00:00,2025,9,58,,
6_qwLx8jwBY,Playing the Developer Job Search Game to Win in 2025 with Danny Thompson & Leon Noel [Podcast #188],2025-09-12 14:00:17+00:00,2025,9,99,,
UuknxVdqzb4,Secure PHP Apps with Symfony & MongoDB – Full Course for Beginners,2025-09-11 13:01:06+00:00,2025,9,66,,
MiPkcTaRbfQ,Godot Game Development for Beginners,2025-09-10 13:00:48+00:00,2025,9,36,,
9vkkJ4tC4SQ,iOS App Store Submission Tutorial,2025-09-08 14:50:28+00:00,2025,9,33,,
Zv2a6ixXEQc,How to focus on building your skills when everything's so distracting with Ania Kubów [Podcast #187],2025-09-05 14:00:06+00:00,2025,9,100,,
H-oCV5brtU4,Intro to Fine-Tuning Large Language Models,2025-09-04 14:09:42+00:00,2025,9,42,,
YtHdaXuOAks,Guide to Agentic AI – Build a Python Coding Agent with Gemini,2025-09-03 13:37:24+00:00,2025,9,61,,
tpIyum0ERIo,Mandarin Chinese Language Beginners Course – Learn HSK1 Level Mandarin,2025-09-02 13:51:56+00:00,2025,9,70,,
ebarbEsoHzg,"How to use AI as an accelerator, not a crutch, with freelance engineer Ankur Tyagi  [Podcast #186]",2025-08-29 14:00:06+00:00,2025,8,98,,
tPkJLnDqAKk,JavaScript Tutorial with Three.js – 5 Projects for Beginners,2025-08-27 12:50:36+00:00,2025,8,60,,
u43gJJrVa1I,Professional Cloud Architect Certification Course – Pass the Exam!,2025-08-26 13:42:34+00:00,2025,8,66,,
Q5U-b6gRTaY,Computer Vision with Arduino Tutorial – 2 Projects,2025-08-25 13:59:45+00:00,2025,8,50,,
L6kMdLH1S8w,From Hospital Janitor to Developer with Emmett Naughton [Podcast #185],2025-08-22 13:15:07+00:00,2025,8,70,,
1AX7_aPWmbE,Checkmate Patterns for Beginners – Full Chess Tutorial,2025-08-21 13:30:00+00:00,2025,8,54,,
9tANiA0LKn4,Building an AI-Powered E-commerce Chat Assistant with MongoDB – Tutorial,2025-08-20 13:19:46+00:00,2025,8,72,,
Jaj_SQsF-BI,LLM from Scratch Tutorial – Code & Train Qwen 3,2025-08-19 13:58:10+00:00,2025,8,47,,
16emGG-guIo,From drop-out to backpacker to self-taught developer with Dominick Monaco [Podcast #183],2025-08-15 13:00:06+00:00,2025,8,88,,
qYk_BqGHXEg,Next.js Caching & Rendering Tutorial – Full Course for Beginners,2025-08-13 15:53:12+00:00,2025,8,64,,
JfiWi8RjN-8,DevSecOps Course for Beginners – API Security,2025-08-12 13:48:57+00:00,2025,8,45,,
N0K0m7dZBJI,Abandoning med school to become a software engineer with Edidiong Asikpo [Podcast #182],2025-08-08 13:00:45+00:00,2025,8,87,,
fxx_E0ojKrc,Time Series Forecasting in Python – Tutorial for Beginners,2025-08-07 14:14:44+00:00,2025,8,58,,
OlAmyf8_4O4,Google Cloud Associate Cloud Engineer Course [2025] - Pass the Exam!,2025-08-05 14:16:26+00:00,2025,8,68,,
IJ85kCdqWao,React Course for Beginners w/ Tailwind CSS [2025],2025-08-04 13:56:59+00:00,2025,8,49,,
C7UI_4jIGSQ,Senior Playstation Engineer's tips for learning new tools and getting things done [Podcast #184],2025-08-01 13:30:09+00:00,2025,8,96,,
ku6HZ_k9qgY,Why Algorithms Work – Algorithm Analysis Deep Dive Course,2025-07-30 14:33:21+00:00,2025,7,57,,
vT5pcc30Ffw,Technical Writing Course for Beginners,2025-07-29 14:49:00+00:00,2025,7,38,,
m7nkioXNiik,How to turn Open Source into a Job with Nick Taylor [Podcast #181],2025-07-25 13:01:36+00:00,2025,7,66,,
HaUe2AN210g,"Enterprise AI Tutorial – Embeddings, RAG, and Multimodal Agents Using Amazon Nova and Bedrock",2025-07-24 13:33:08+00:00,2025,7,93,,
ZvZ7gvcmPmI,Learn TypeScript – Crash Course for Beginners,2025-07-23 12:34:25+00:00,2025,7,45,,
Z_c4byLrNBU,Data Structure and Algorithm Patterns for LeetCode Interviews – Tutorial,2025-07-22 14:32:52+00:00,2025,7,72,,
clTpnp0TlYg,We are truly in the Hackathon Era – Namanh Kapur interview [Podcast #180],2025-07-18 13:01:14+00:00,2025,7,73,,
XSJD5ay1D_8,Data Viz w/ Svelte and D3 Tutorial – Custom and Interactive Data Visualization,2025-07-16 14:06:03+00:00,2025,7,78,,
0xah5jMflcI,Building ‍Security into AI – Tutorial,2025-07-15 13:35:29+00:00,2025,7,37,,
ilotANpzN7I,799 rejections... but he got the job! Braydon Coyer developer interview [Podcast #179],2025-07-11 13:01:26+00:00,2025,7,86,,
ObiAWFqgpMg,Build and Deploy a Polished AI Project and Get Sales,2025-07-10 13:00:56+00:00,2025,7,52,,
rhCiuu4AW_w,VGG From Scratch – Deep Learning Theory & PyTorch Implementation (Full Course),2025-07-09 13:53:06+00:00,2025,7,78,,
qDtVzumlb8M,Combine Vibe Coding & n8n to Build Real AI Apps,2025-07-08 14:04:11+00:00,2025,7,47,,
cMOz7Tyq7aE,From freeCodeCamp to NASA with Data Engineer Joe Hill [Podcast #178],2025-07-04 12:01:15+00:00,2025,7,68,,
pHMtbdGoP_g,"Google Calendar Clone Tutorial – PHP, MySQL, JavaScript, HTML, and CSS",2025-07-03 12:45:09+00:00,2025,7,70,,
DrAZf4ZHqaM,Google Cloud Cybersecurity Certificate Course,2025-07-01 15:14:53+00:00,2025,7,45,,
yDhCweudqyY,Rust VS Go VS TypeScript which back end language is for you with Tai Groot [Podcast #176],2025-06-27 12:01:56+00:00,2025,6,89,,
8WBS0dT0h2I,Evolution of the Transformer Architecture Used in LLMs (2017–2025) – Full Course,2025-06-26 12:58:58+00:00,2025,6,80,,
cCuvlQvU1eg,"Build a Calendly Clone – Full Stack Next.js, Typescript, React, Tailwind",2025-06-24 13:12:29+00:00,2025,6,72,,
0p4RCJ8P5ko,Complete German Language Beginners Course – Learn A1 Level German,2025-06-19 12:56:01+00:00,2025,6,65,,
GAdgTK2Esn4,Google Cloud Data Analytics Certificate Course,2025-06-17 12:41:28+00:00,2025,6,46,,
