query,rank,video_id,score
Beginner guide to APIs and how they work,3,WSsOXo07LeE,0.4306947
Beginner guide to APIs and how they work,4,21_I-12f5JE,0.39319903
Beginner guide to APIs and how they work,5,xJjxQjZTryI,0.37987155
How to use REST APIs in projects,1,KOutPbKc9UM,0.31146294
How to use REST APIs in projects,2,ll1mpTJ4qBU,0.28143036
How to use REST APIs in projects,3,cw02dMpWStI,0.27121586
How to use REST APIs in projects,4,21_I-12f5JE,0.2668326
How to use REST APIs in projects,5,v7Butot2fHY,0.26415893
Best practices for writing clean code,1,626BcUO84og,0.45551363
Best practices for writing clean code,2,OGRyln02De4,0.3675192
Best practices for writing clean code,3,ldkfMvE36FI,0.28879893
Best practices for writing clean code,4,H3i9DGnMxWQ,0.25645268
Best practices for writing clean code,5,ll1mpTJ4qBU,0.25179866
How to debug code effectively,1,OGRyln02De4,0.5030159
How to debug code effectively,2,ll1mpTJ4qBU,0.44909856
How to debug code effectively,3,DIRnYM2dOs0,0.42805135
How to debug code effectively,4,ldkfMvE36FI,0.3422824
How to debug code effectively,5,iMLGy2wEE_g,0.32867423
Tips for learning data structures and algorithms,1,mrRfPVm9nAY,0.6254923
Tips for learning data structures and algorithms,2,xwI5OBEnsZU,0.44322932
Tips for learning data structures and algorithms,3,MZVyASCY8sQ,0.39145887
Tips for learning data structures and algorithms,4,26ls5lNiijk,0.34521446
Tips for learning data structures and algorithms,5,g_3IKHG-rfA,0.3265214
How to prepare for coding interviews,1,BrBMM2gIQN8,0.6064436
How to prepare for coding interviews,2,ekXUXu7Eejs,0.50015706
How to prepare for coding interviews,3,xwI5OBEnsZU,0.46671507
How to prepare for coding interviews,4,voPcxCFMbbM,0.4148219
How to prepare for coding interviews,5,HihwnUepmdg,0.38566324
What is cloud computing and how to learn it,1,xHUwGx-ZlTM,0.38970286
What is cloud computing and how to learn it,2,9HOpanT0GRs,0.36242154
What is cloud computing and how to learn it,3,fQbBPa0ADvs,0.36030188
What is cloud computing and how to learn it,4,tVskbekONlw,0.35765263
What is cloud computing and how to learn it,5,gmuTjeQUbTM,0.35629874
Introduction to DevOps for beginners,1,tVskbekONlw,0.47435972
Introduction to DevOps for beginners,2,KOutPbKc9UM,0.4231696
Introduction to DevOps for beginners,3,hP931079TMw,0.41612458
Introduction to DevOps for beginners,4,voPcxCFMbbM,0.41289788
Introduction to DevOps for beginners,5,21_I-12f5JE,0.39902332
How to deploy a web application,1,KOutPbKc9UM,0.33023852
How to deploy a web application,2,lEcULR30-GM,0.29917908
How to deploy a web application,3,v7Butot2fHY,0.26779503
How to deploy a web application,4,BiA08jfr4RU,0.25495946
How to deploy a web application,5,HEGrkgpe7-Y,0.24881913
What is Docker and how to use it,1,lEcULR30-GM,0.40791047
What is Docker and how to use it,2,wP8SiwiExBk,0.29536754
What is Docker and how to use it,3,Fr9GqFwl6NM,0.23954983
What is Docker and how to use it,4,odP153inZUo,0.23941973
What is Docker and how to use it,5,l57xKN6OBhY,0.22568242
How to build scalable applications,1,HEGrkgpe7-Y,0.35728052
How to build scalable applications,2,xHUwGx-ZlTM,0.35422054
How to build scalable applications,3,D5F8kp_azzw,0.35302147
How to build scalable applications,4,VplSjvnwG_Y,0.3020873
How to build scalable applications,5,21_I-12f5JE,0.30104974
Best resources to learn programming for free,1,voPcxCFMbbM,0.5408974
Best resources to learn programming for free,2,66hDgWottdA,0.49655205
Best resources to learn programming for free,3,lw1vTtFyfgg,0.4738887
Best resources to learn programming for free,4,g_3IKHG-rfA,0.45054507
Best resources to learn programming for free,5,ZK6XWSCCgPQ,0.43381572
How to stay motivated while learning to code,1,q4Ovbh3tpU0,0.55937576
How to stay motivated while learning to code,2,o54etZM-DrY,0.46519905
How to stay motivated while learning to code,3,H6gHXV6OgFU,0.44838282
How to stay motivated while learning to code,4,oRZouQxC5Gw,0.4276481
How to stay motivated while learning to code,5,OGRyln02De4,0.41674095
What are the latest trends in tech careers,1,56Hv0LDjtWM,0.39278466
What are the latest trends in tech careers,2,9tyZL5KIiGU,0.36035624
What are the latest trends in tech careers,3,MdEexYakkHw,0.35213098
What are the latest trends in tech careers,4,ekXUXu7Eejs,0.34907463
What are the latest trends in tech careers,5,wck2LmaMaB4,0.33598518
How to transition into a tech career,1,9tyZL5KIiGU,0.45136455
How to transition into a tech career,2,tVf_5pvz5ck,0.44515765
How to transition into a tech career,3,H6gHXV6OgFU,0.42809716
How to transition into a tech career,4,ekXUXu7Eejs,0.3832755
How to transition into a tech career,5,xMrOFhk6Rng,0.36786446
Beginner guide to cybersecurity,1,9HOpanT0GRs,0.66401273
Beginner guide to cybersecurity,2,ug8W0sFiVJo,0.5662463
Beginner guide to cybersecurity,3,wck2LmaMaB4,0.52286613
Beginner guide to cybersecurity,4,fQbBPa0ADvs,0.44083506
Beginner guide to cybersecurity,5,kb_scuDUHls,0.41805768
What is blockchain and how does it work,1,c6IyCwAV6BY,0.23211761
What is blockchain and how does it work,2,U6-RekkuORI,0.20790741
What is blockchain and how does it work,3,UtV8MfnuIEg,0.20311928
What is blockchain and how does it work,4,slfaeQLn1cY,0.19720355
What is blockchain and how does it work,5,26ls5lNiijk,0.18746969
How to build mobile apps with JavaScript,1,v7Butot2fHY,0.4722405
How to build mobile apps with JavaScript,2,HEGrkgpe7-Y,0.47016647
How to build mobile apps with JavaScript,3,Fd4XR_EkDHc,0.40392643
How to build mobile apps with JavaScript,4,tdsQwuyS6DQ,0.3856933
How to build mobile apps with JavaScript,5,y5aKEyPfLKs,0.38534698
What is TypeScript and why use it,1,ja4OAzPLuM8,0.44237977
What is TypeScript and why use it,2,E2oyLZVBcQw,0.42771524
What is TypeScript and why use it,3,HEGrkgpe7-Y,0.41326785
What is TypeScript and why use it,4,Fd4XR_EkDHc,0.38856024
What is TypeScript and why use it,5,y5aKEyPfLKs,0.3535369
How to optimize website performance,1,VplSjvnwG_Y,0.437226
How to optimize website performance,2,keTcXT145CI,0.34370878
How to optimize website performance,3,b_6KoSdgHiA,0.3297132
How to optimize website performance,4,8Si7eCfEpB0,0.297077
How to optimize website performance,5,tdsQwuyS6DQ,0.23104015
What is responsive web design,1,8Si7eCfEpB0,0.3921278
What is responsive web design,2,nbsz6muQRT4,0.36702442
What is responsive web design,3,BiA08jfr4RU,0.3425236
What is responsive web design,4,baYjd4pFjlw,0.31830016
What is responsive web design,5,et7u_tnlS0Q,0.29717296
How to create interactive web experiences,1,yhtdkuw9mbM,0.52844214
How to create interactive web experiences,2,tdsQwuyS6DQ,0.48318094
How to create interactive web experiences,3,KOutPbKc9UM,0.44198942
How to create interactive web experiences,4,BiA08jfr4RU,0.42009613
How to create interactive web experiences,5,c6IyCwAV6BY,0.39961007
How to work with animations in web development,1,yhtdkuw9mbM,0.49476877
How to work with animations in web development,2,tdsQwuyS6DQ,0.44177747
How to work with animations in web development,3,66hDgWottdA,0.41833055
How to work with animations in web development,4,BiA08jfr4RU,0.3881538
How to work with animations in web development,5,uWRdzJTpcpI,0.36855102
Tips for UI/UX design for developers,1,BiA08jfr4RU,0.42202425
Tips for UI/UX design for developers,2,OGRyln02De4,0.41558784
Tips for UI/UX design for developers,3,KOutPbKc9UM,0.36929455
Tips for UI/UX design for developers,4,-VC3hIEL7eQ,0.36769807
Tips for UI/UX design for developers,5,xJjxQjZTryI,0.36061946
How to use Git and GitHub effectively,1,mAFoROnOfHs,0.6680813
How to use Git and GitHub effectively,2,ZldNCx4AvEM,0.59982216
How to use Git and GitHub effectively,3,cw02dMpWStI,0.371233
How to use Git and GitHub effectively,4,voPcxCFMbbM,0.33119366
How to use Git and GitHub effectively,5,HihwnUepmdg,0.31162304
What is open source and how to contribute,1,FHBBaSUQk1Y,0.7429496
What is open source and how to contribute,2,4RGkpzTJjfg,0.7015691
What is open source and how to contribute,3,c1Op7YSTwhg,0.6611365
What is open source and how to contribute,4,HihwnUepmdg,0.5850227
What is open source and how to contribute,5,cw02dMpWStI,0.54355717
How to collaborate on coding projects,1,cw02dMpWStI,0.43367684
How to collaborate on coding projects,2,HihwnUepmdg,0.42344895
How to collaborate on coding projects,3,mAFoROnOfHs,0.410854
How to collaborate on coding projects,4,ll1mpTJ4qBU,0.40570617
How to collaborate on coding projects,5,OGRyln02De4,0.39954135
What is test-driven development,1,jydYq7oAtD8,0.42483827
What is test-driven development,2,Yygu7TBWdPs,0.33233914
What is test-driven development,3,tZef2ZzbyuQ,0.2921192
What is test-driven development,4,66hDgWottdA,0.28509837
What is test-driven development,5,vc5T3VmCar0,0.28336152
How to write unit tests for your code,1,Yygu7TBWdPs,0.38483185
How to write unit tests for your code,2,jydYq7oAtD8,0.34925306
How to write unit tests for your code,3,626BcUO84og,0.2612361
How to write unit tests for your code,4,OGRyln02De4,0.26003066
How to write unit tests for your code,5,7G9q_5q82hY,0.23937176
Best practices for backend development,1,KOutPbKc9UM,0.5452436
Best practices for backend development,2,21_I-12f5JE,0.3491908
Best practices for backend development,3,ll1mpTJ4qBU,0.341322
Best practices for backend development,4,HihwnUepmdg,0.32999656
Best practices for backend development,5,OGRyln02De4,0.31983522
How databases work in web applications,1,26ls5lNiijk,0.50868154
How databases work in web applications,2,u1T8yyEEKWY,0.4071206
How databases work in web applications,3,KOutPbKc9UM,0.37115306
How databases work in web applications,4,mrRfPVm9nAY,0.30344808
How databases work in web applications,5,Q7P20fHJlm4,0.29188928
SQL vs NoSQL: which one to choose,1,26ls5lNiijk,0.39982307
SQL vs NoSQL: which one to choose,2,u1T8yyEEKWY,0.34882146
SQL vs NoSQL: which one to choose,3,Q7P20fHJlm4,0.23868169
SQL vs NoSQL: which one to choose,4,KOutPbKc9UM,0.22055644
SQL vs NoSQL: which one to choose,5,mrRfPVm9nAY,0.21421915
How to manage state in frontend applications,1,keTcXT145CI,0.32330936
How to manage state in frontend applications,2,KOutPbKc9UM,0.211374
How to manage state in frontend applications,3,HEGrkgpe7-Y,0.20606434
How to manage state in frontend applications,4,21_I-12f5JE,0.19944455
How to manage state in frontend applications,5,VplSjvnwG_Y,0.18642683
What is serverless architecture,1,xHUwGx-ZlTM,0.5258335
What is serverless architecture,2,BMt-qvrEcFY,0.46541607
What is serverless architecture,3,21_I-12f5JE,0.28432775
What is serverless architecture,4,Ai00MsNabaE,0.23123644
What is serverless architecture,5,KOutPbKc9UM,0.22255221
How to build APIs from scratch,1,xJjxQjZTryI,0.36926955
How to build APIs from scratch,2,ll1mpTJ4qBU,0.36530486
How to build APIs from scratch,3,UsfpzxZNsPo,0.35859516
How to build APIs from scratch,4,D5F8kp_azzw,0.3495319
How to build APIs from scratch,5,-VC3hIEL7eQ,0.34652823
What is microservices architecture,1,xHUwGx-ZlTM,0.45490003
What is microservices architecture,2,BMt-qvrEcFY,0.30107206
What is microservices architecture,3,tr5Fapv80Cw,0.29106498
What is microservices architecture,4,odP153inZUo,0.23263885
What is microservices architecture,5,GIZzRGYpCbM,0.22193235
How to structure large codebases,1,mrRfPVm9nAY,0.3979158
How to structure large codebases,2,ldkfMvE36FI,0.3794071
How to structure large codebases,3,cjam-BWAaL8,0.33100945
How to structure large codebases,4,OGRyln02De4,0.32722807
How to structure large codebases,5,BMt-qvrEcFY,0.32067424
Tips for learning programming faster,1,q4Ovbh3tpU0,0.589352
Tips for learning programming faster,2,MZVyASCY8sQ,0.5343905
Tips for learning programming faster,3,66hDgWottdA,0.51472944
Tips for learning programming faster,4,ZK6XWSCCgPQ,0.47504696
Tips for learning programming faster,5,g_3IKHG-rfA,0.46997258
Common mistakes beginners make in coding,1,OGRyln02De4,0.45711648
Common mistakes beginners make in coding,2,pdleuy5lljY,0.43929607
Common mistakes beginners make in coding,3,7ysrM5BMe6Q,0.4119515
Common mistakes beginners make in coding,4,w_BIYb6WbtU,0.3996961
Common mistakes beginners make in coding,5,xJjxQjZTryI,0.39252716
How to build a portfolio as a developer,1,yhtdkuw9mbM,0.48404288
How to build a portfolio as a developer,2,tdsQwuyS6DQ,0.4370792
How to build a portfolio as a developer,3,BiA08jfr4RU,0.3816836
How to build a portfolio as a developer,4,ekXUXu7Eejs,0.33170122
How to build a portfolio as a developer,5,voPcxCFMbbM,0.3306683
What projects should beginners build,1,xJjxQjZTryI,0.4769327
What projects should beginners build,2,cw02dMpWStI,0.44111535
What projects should beginners build,3,21_I-12f5JE,0.42487624
What projects should beginners build,4,BiA08jfr4RU,0.42276564
What projects should beginners build,5,voPcxCFMbbM,0.41523528
How to learn coding without a degree,1,H6gHXV6OgFU,0.5537158
How to learn coding without a degree,2,ekXUXu7Eejs,0.5147968
How to learn coding without a degree,3,voPcxCFMbbM,0.47997063
How to learn coding without a degree,4,q4Ovbh3tpU0,0.45305565
How to learn coding without a degree,5,lw1vTtFyfgg,0.4488819
Day in the life of a software developer,1,gpm1hRv6WL8,0.65506923
Day in the life of a software developer,2,q4Ovbh3tpU0,0.50039124
Day in the life of a software developer,3,DzVm161M4Kk,0.4323249
Day in the life of a software developer,4,7ysrM5BMe6Q,0.42762995
Day in the life of a software developer,5,3GqiUg3Ree4,0.42583907
What tools do developers use daily,1,MdEexYakkHw,0.4840038
What tools do developers use daily,2,gpm1hRv6WL8,0.438078
What tools do developers use daily,3,zfUP1tIC64o,0.41404355
What tools do developers use daily,4,H_3sWUR9v7A,0.37485102
What tools do developers use daily,5,q4Ovbh3tpU0,0.3732986
How to automate tasks with code,1,UsfpzxZNsPo,0.4145853
How to automate tasks with code,2,suuDVhYXe5Y,0.37944406
How to automate tasks with code,3,xJjxQjZTryI,0.3528728
How to automate tasks with code,4,66hDgWottdA,0.31846094
How to automate tasks with code,5,jydYq7oAtD8,0.3141942
What is data science and how to start,1,mrRfPVm9nAY,0.43115202
What is data science and how to start,2,26ls5lNiijk,0.39662907
What is data science and how to start,3,g_3IKHG-rfA,0.37301558
What is data science and how to start,4,MZVyASCY8sQ,0.36252087
What is data science and how to start,5,xMrOFhk6Rng,0.34885576
How to visualize data using JavaScript,1,ehkDsePv3W8,0.44466895
How to visualize data using JavaScript,2,c6IyCwAV6BY,0.40921926
How to visualize data using JavaScript,3,tdsQwuyS6DQ,0.36471492
How to visualize data using JavaScript,4,v7Butot2fHY,0.34090877
How to visualize data using JavaScript,5,QgZoz4xFfLE,0.33420452
Introduction to neural networks,1,wu8npoU37cI,0.403661
Introduction to neural networks,2,kRv2ElPNAdY,0.3479859
Introduction to neural networks,3,fQbBPa0ADvs,0.3395925
Introduction to neural networks,4,tchN4xa4pfg,0.3357056
Introduction to neural networks,5,MZVyASCY8sQ,0.33104038
How to train machine learning models,1,MZVyASCY8sQ,0.41851407
How to train machine learning models,2,tVskbekONlw,0.400394
How to train machine learning models,3,R8h_gpSpEVU,0.38160032
How to train machine learning models,4,7G9q_5q82hY,0.3813241
How to train machine learning models,5,tchN4xa4pfg,0.35640576
What is deep learning in simple terms,1,kRv2ElPNAdY,0.35274768
What is deep learning in simple terms,2,aokdrllzkFQ,0.3234499
What is deep learning in simple terms,3,wu8npoU37cI,0.32332814
What is deep learning in simple terms,4,VWcCVKaN2vA,0.27707526
What is deep learning in simple terms,5,MZVyASCY8sQ,0.26897967
How to use AI tools for coding,1,MdEexYakkHw,0.63449556
How to use AI tools for coding,2,suuDVhYXe5Y,0.5874828
How to use AI tools for coding,3,MZVyASCY8sQ,0.5863888
How to use AI tools for coding,4,UsfpzxZNsPo,0.5777257
How to use AI tools for coding,5,aokdrllzkFQ,0.54410815
Future of artificial intelligence explained,1,aokdrllzkFQ,0.548707
Future of artificial intelligence explained,2,Fi8vnYgMiHA,0.50598204
Future of artificial intelligence explained,3,wu8npoU37cI,0.4923814
Future of artificial intelligence explained,4,gmuTjeQUbTM,0.4848882
Future of artificial intelligence explained,5,tchN4xa4pfg,0.47797358
How to learn new technologies quickly,1,MZVyASCY8sQ,0.44879377
How to learn new technologies quickly,2,q4Ovbh3tpU0,0.4389947
How to learn new technologies quickly,3,xJjxQjZTryI,0.43509114
How to learn new technologies quickly,4,oRZouQxC5Gw,0.3995235
How to learn new technologies quickly,5,mrRfPVm9nAY,0.38746595
Tips for working remotely as a developer,1,ekXUXu7Eejs,0.3809014
Tips for working remotely as a developer,2,HihwnUepmdg,0.36549023
Tips for working remotely as a developer,3,IRcL5as-RaE,0.34824288
Tips for working remotely as a developer,4,voPcxCFMbbM,0.34774002
Tips for working remotely as a developer,5,BiA08jfr4RU,0.34526163
How to improve coding productivity,1,ekXUXu7Eejs,0.4534142
How to improve coding productivity,2,q4Ovbh3tpU0,0.44419208
How to improve coding productivity,3,o54etZM-DrY,0.43715358
How to improve coding productivity,4,OGRyln02De4,0.43259656
How to improve coding productivity,5,zfUP1tIC64o,0.4257102
What is pair programming,1,LsY7U2Muau8,0.41090554
What is pair programming,2,fQ51cM44o7I,0.34566566
What is pair programming,3,pdleuy5lljY,0.32335147
What is pair programming,4,g_3IKHG-rfA,0.30450004
What is pair programming,5,Fi8vnYgMiHA,0.3019777
How to review code effectively,1,H3i9DGnMxWQ,0.45797396
How to review code effectively,2,OGRyln02De4,0.42324
How to review code effectively,3,626BcUO84og,0.38352874
How to review code effectively,4,ZldNCx4AvEM,0.29520956
How to review code effectively,5,ll1mpTJ4qBU,0.29196453
Best coding practices for teams,1,OGRyln02De4,0.3913393
Best coding practices for teams,2,ekXUXu7Eejs,0.33788502
Best coding practices for teams,3,H3i9DGnMxWQ,0.32052445
Best coding practices for teams,4,Tbqmz0ZP8q8,0.30814093
Best coding practices for teams,5,zfUP1tIC64o,0.30538225
How to handle large datasets in applications,1,mrRfPVm9nAY,0.33122382
How to handle large datasets in applications,2,7G9q_5q82hY,0.2849923
How to handle large datasets in applications,3,xwI5OBEnsZU,0.28080207
How to handle large datasets in applications,4,26ls5lNiijk,0.2589143
How to handle large datasets in applications,5,EWHWX1yJsS0,0.21181114
What is edge computing,1,MdEexYakkHw,0.26115048
What is edge computing,2,fQbBPa0ADvs,0.26046887
What is edge computing,3,GIZzRGYpCbM,0.25477904
What is edge computing,4,xHUwGx-ZlTM,0.25394833
What is edge computing,5,tVskbekONlw,0.2505869
How to build real-time applications,1,HEGrkgpe7-Y,0.3228981
How to build real-time applications,2,BMt-qvrEcFY,0.30182046
How to build real-time applications,3,GIZzRGYpCbM,0.29740822
How to build real-time applications,4,suuDVhYXe5Y,0.28703988
How to build real-time applications,5,D5F8kp_azzw,0.2855448
What are the challenges in modern software development,1,zfUP1tIC64o,0.45755148
What are the challenges in modern software development,2,oeWLnnjFmf8,0.4144049
What are the challenges in modern software development,3,MdEexYakkHw,0.39127123
What are the challenges in modern software development,4,Fi8vnYgMiHA,0.36166093
What are the challenges in modern software development,5,tZef2ZzbyuQ,0.35778302
