query,rank,video_id,score
Best resources to learn programming for free,1,voPcxCFMbbM,0.5488157
Best resources to learn programming for free,2,ZK6XWSCCgPQ,0.5299362
Best resources to learn programming for free,3,H6gHXV6OgFU,0.46019483
Best resources to learn programming for free,4,cjam-BWAaL8,0.43122604
Best resources to learn programming for free,5,lw1vTtFyfgg,0.43112022
How to stay motivated while learning to code,1,q4Ovbh3tpU0,0.5556529
How to stay motivated while learning to code,2,o54etZM-DrY,0.54402417
How to stay motivated while learning to code,3,H6gHXV6OgFU,0.5280906
How to stay motivated while learning to code,4,7ysrM5BMe6Q,0.44092607
How to stay motivated while learning to code,5,E7o_WdfKszU,0.43187457
What are the latest trends in tech careers,1,ekXUXu7Eejs,0.4306945
What are the latest trends in tech careers,2,2yF62QE59G8,0.42753634
What are the latest trends in tech careers,3,9tyZL5KIiGU,0.41536316
What are the latest trends in tech careers,4,lIghF_OewYg,0.4133417
What are the latest trends in tech careers,5,9q24hqwm4QM,0.3960327
How to transition into a tech career,1,9tyZL5KIiGU,0.43651766
How to transition into a tech career,2,H6gHXV6OgFU,0.42917028
How to transition into a tech career,3,GC5CLCgnvm0,0.40508163
How to transition into a tech career,4,q4Ovbh3tpU0,0.40161824
How to transition into a tech career,5,tVf_5pvz5ck,0.3968109
Beginner guide to cybersecurity,1,9HOpanT0GRs,0.669235
Beginner guide to cybersecurity,2,ug8W0sFiVJo,0.5865877
Beginner guide to cybersecurity,3,wck2LmaMaB4,0.52811575
Beginner guide to cybersecurity,4,fQbBPa0ADvs,0.5169406
Beginner guide to cybersecurity,5,kb_scuDUHls,0.43355075
What is blockchain and how does it work,1,KOutPbKc9UM,0.2946449
What is blockchain and how does it work,2,fQbBPa0ADvs,0.27499554
What is blockchain and how does it work,3,c6IyCwAV6BY,0.2641434
What is blockchain and how does it work,4,GIZzRGYpCbM,0.24420154
What is blockchain and how does it work,5,U6-RekkuORI,0.24367768
How to build mobile apps with JavaScript,1,BiA08jfr4RU,0.5132708
How to build mobile apps with JavaScript,2,HEGrkgpe7-Y,0.48558915
How to build mobile apps with JavaScript,3,c6IyCwAV6BY,0.45418897
How to build mobile apps with JavaScript,4,v7Butot2fHY,0.4478923
How to build mobile apps with JavaScript,5,yhtdkuw9mbM,0.4175701
What is TypeScript and why use it,1,Fd4XR_EkDHc,0.43967068
What is TypeScript and why use it,2,HEGrkgpe7-Y,0.4263562
What is TypeScript and why use it,3,E2oyLZVBcQw,0.4170673
What is TypeScript and why use it,4,y5aKEyPfLKs,0.4150494
What is TypeScript and why use it,5,ja4OAzPLuM8,0.38459706
How to optimize website performance,1,VplSjvnwG_Y,0.45159107
How to optimize website performance,2,b_6KoSdgHiA,0.44012105
How to optimize website performance,3,keTcXT145CI,0.39612263
How to optimize website performance,4,BiA08jfr4RU,0.30521607
How to optimize website performance,5,HEGrkgpe7-Y,0.2459098
What is responsive web design,1,nbsz6muQRT4,0.40018436
What is responsive web design,2,baYjd4pFjlw,0.37838733
What is responsive web design,3,BiA08jfr4RU,0.35297647
What is responsive web design,4,8Si7eCfEpB0,0.35105675
What is responsive web design,5,c6IyCwAV6BY,0.2973706
How to create interactive web experiences,1,BiA08jfr4RU,0.523855
How to create interactive web experiences,2,yhtdkuw9mbM,0.5005891
How to create interactive web experiences,3,c6IyCwAV6BY,0.40756187
How to create interactive web experiences,4,KOutPbKc9UM,0.37396842
How to create interactive web experiences,5,tdsQwuyS6DQ,0.36271665
How to work with animations in web development,1,yhtdkuw9mbM,0.46065867
How to work with animations in web development,2,BiA08jfr4RU,0.44227433
How to work with animations in web development,3,tdsQwuyS6DQ,0.39995575
How to work with animations in web development,4,nbsz6muQRT4,0.34269696
How to work with animations in web development,5,66hDgWottdA,0.3205572
Tips for UI/UX design for developers,1,BiA08jfr4RU,0.42034537
Tips for UI/UX design for developers,2,cfOI7PBhkWk,0.36779734
Tips for UI/UX design for developers,3,rgt5GPFgryI,0.35817835
Tips for UI/UX design for developers,4,GAZkxw6DJJE,0.34490657
Tips for UI/UX design for developers,5,s950xhRvqYQ,0.34332263
How to use Git and GitHub effectively,1,mAFoROnOfHs,0.70782745
How to use Git and GitHub effectively,2,ZldNCx4AvEM,0.6633384
How to use Git and GitHub effectively,3,HihwnUepmdg,0.34817743
How to use Git and GitHub effectively,4,FHBBaSUQk1Y,0.34075707
How to use Git and GitHub effectively,5,cw02dMpWStI,0.3380811
What is open source and how to contribute,1,FHBBaSUQk1Y,0.6138737
What is open source and how to contribute,2,4RGkpzTJjfg,0.57466954
What is open source and how to contribute,3,HihwnUepmdg,0.5675179
What is open source and how to contribute,4,c1Op7YSTwhg,0.48842028
What is open source and how to contribute,5,cw02dMpWStI,0.41899896
How to collaborate on coding projects,1,HihwnUepmdg,0.44342414
How to collaborate on coding projects,2,ZldNCx4AvEM,0.40237156
How to collaborate on coding projects,3,mAFoROnOfHs,0.3984186
How to collaborate on coding projects,4,OGRyln02De4,0.37561843
How to collaborate on coding projects,5,CcQwCGUdRmw,0.36974385
What is test-driven development,1,jydYq7oAtD8,0.32440847
What is test-driven development,2,s950xhRvqYQ,0.29945922
What is test-driven development,3,Yygu7TBWdPs,0.2613526
What is test-driven development,4,OGRyln02De4,0.24288407
What is test-driven development,5,uWRdzJTpcpI,0.2327022
How to write unit tests for your code,1,jydYq7oAtD8,0.4355181
How to write unit tests for your code,2,Yygu7TBWdPs,0.41183043
How to write unit tests for your code,3,OGRyln02De4,0.2568446
How to write unit tests for your code,4,s950xhRvqYQ,0.24470377
How to write unit tests for your code,5,ug8W0sFiVJo,0.21988028
Best practices for backend development,1,KOutPbKc9UM,0.6019709
Best practices for backend development,2,21_I-12f5JE,0.37955403
Best practices for backend development,3,Q7P20fHJlm4,0.3375734
Best practices for backend development,4,BiA08jfr4RU,0.3204907
Best practices for backend development,5,s950xhRvqYQ,0.27818578
How databases work in web applications,1,26ls5lNiijk,0.55749905
How databases work in web applications,2,u1T8yyEEKWY,0.46376842
How databases work in web applications,3,KOutPbKc9UM,0.40971744
How databases work in web applications,4,Q7P20fHJlm4,0.33720684
How databases work in web applications,5,c6IyCwAV6BY,0.3044995
SQL vs NoSQL: which one to choose,1,26ls5lNiijk,0.38002592
SQL vs NoSQL: which one to choose,2,u1T8yyEEKWY,0.27638203
SQL vs NoSQL: which one to choose,3,KOutPbKc9UM,0.24635072
SQL vs NoSQL: which one to choose,4,xHUwGx-ZlTM,0.20919481
SQL vs NoSQL: which one to choose,5,Q7P20fHJlm4,0.20223397
How to manage state in frontend applications,1,keTcXT145CI,0.3443026
How to manage state in frontend applications,2,KOutPbKc9UM,0.31164294
How to manage state in frontend applications,3,Q7P20fHJlm4,0.23161468
How to manage state in frontend applications,4,21_I-12f5JE,0.22953066
How to manage state in frontend applications,5,WSsOXo07LeE,0.22130993
What is serverless architecture,1,xHUwGx-ZlTM,0.62634003
What is serverless architecture,2,BMt-qvrEcFY,0.48677468
What is serverless architecture,3,GIZzRGYpCbM,0.2779358
What is serverless architecture,4,0WjfKQdfeMU,0.2753641
What is serverless architecture,5,21_I-12f5JE,0.26748168
How to build APIs from scratch,1,KOutPbKc9UM,0.35784185
How to build APIs from scratch,2,MZVyASCY8sQ,0.35767654
How to build APIs from scratch,3,UsfpzxZNsPo,0.34200424
How to build APIs from scratch,4,21_I-12f5JE,0.33977753
How to build APIs from scratch,5,ldkfMvE36FI,0.3378759
What is microservices architecture,1,xHUwGx-ZlTM,0.47086543
What is microservices architecture,2,_4uQI4ihGVU,0.28537995
What is microservices architecture,3,21_I-12f5JE,0.2620194
What is microservices architecture,4,GIZzRGYpCbM,0.25634965
What is microservices architecture,5,KOutPbKc9UM,0.25318697
How to structure large codebases,1,cjam-BWAaL8,0.36629668
How to structure large codebases,2,ZldNCx4AvEM,0.32953304
How to structure large codebases,3,ldkfMvE36FI,0.3204255
How to structure large codebases,4,58Tn2xB8kIE,0.30330518
How to structure large codebases,5,mAFoROnOfHs,0.29971185
Tips for learning programming faster,1,q4Ovbh3tpU0,0.57095706
Tips for learning programming faster,2,ZK6XWSCCgPQ,0.52856684
Tips for learning programming faster,3,MZVyASCY8sQ,0.468257
Tips for learning programming faster,4,voPcxCFMbbM,0.43942797
Tips for learning programming faster,5,66hDgWottdA,0.43898574
Common mistakes beginners make in coding,1,OGRyln02De4,0.4473393
Common mistakes beginners make in coding,2,ZK6XWSCCgPQ,0.42256856
Common mistakes beginners make in coding,3,uWRdzJTpcpI,0.4207871
Common mistakes beginners make in coding,4,7ysrM5BMe6Q,0.41346055
Common mistakes beginners make in coding,5,voPcxCFMbbM,0.38739955
How to build a portfolio as a developer,1,yhtdkuw9mbM,0.4745724
How to build a portfolio as a developer,2,BiA08jfr4RU,0.37269914
How to build a portfolio as a developer,3,HihwnUepmdg,0.34037516
How to build a portfolio as a developer,4,tdsQwuyS6DQ,0.3247136
How to build a portfolio as a developer,5,cw02dMpWStI,0.3235977
What projects should beginners build,1,BiA08jfr4RU,0.44788313
What projects should beginners build,2,xJjxQjZTryI,0.40863818
What projects should beginners build,3,MZVyASCY8sQ,0.40474713
What projects should beginners build,4,voPcxCFMbbM,0.39218575
What projects should beginners build,5,yhtdkuw9mbM,0.38831043
How to learn coding without a degree,1,H6gHXV6OgFU,0.6082459
How to learn coding without a degree,2,ZK6XWSCCgPQ,0.4734574
How to learn coding without a degree,3,voPcxCFMbbM,0.47189033
How to learn coding without a degree,4,ekXUXu7Eejs,0.46501875
How to learn coding without a degree,5,lw1vTtFyfgg,0.45775604
Day in the life of a software developer,1,s950xhRvqYQ,0.52127945
Day in the life of a software developer,2,gpm1hRv6WL8,0.52080536
Day in the life of a software developer,3,rgt5GPFgryI,0.4910642
Day in the life of a software developer,4,cfOI7PBhkWk,0.4863517
Day in the life of a software developer,5,DzVm161M4Kk,0.48623055
What tools do developers use daily,1,MdEexYakkHw,0.41880706
What tools do developers use daily,2,zkJt9y7ixiY,0.36759564
What tools do developers use daily,3,gpm1hRv6WL8,0.3620769
What tools do developers use daily,4,s950xhRvqYQ,0.3439296
What tools do developers use daily,5,hP931079TMw,0.32521763
How to automate tasks with code,1,MZVyASCY8sQ,0.37674898
How to automate tasks with code,2,UsfpzxZNsPo,0.37349194
How to automate tasks with code,3,WKIjkxxNH0c,0.3640124
How to automate tasks with code,4,jydYq7oAtD8,0.35464445
How to automate tasks with code,5,Yygu7TBWdPs,0.34609252
What is data science and how to start,1,g_3IKHG-rfA,0.4174056
What is data science and how to start,2,MZVyASCY8sQ,0.38426432
What is data science and how to start,3,mrRfPVm9nAY,0.37377477
What is data science and how to start,4,wu8npoU37cI,0.3675818
What is data science and how to start,5,xwI5OBEnsZU,0.36126894
How to visualize data using JavaScript,1,c6IyCwAV6BY,0.44447368
How to visualize data using JavaScript,2,v7Butot2fHY,0.39234686
How to visualize data using JavaScript,3,ehkDsePv3W8,0.38036048
How to visualize data using JavaScript,4,xJjxQjZTryI,0.3720911
How to visualize data using JavaScript,5,HEGrkgpe7-Y,0.37082422
Introduction to neural networks,1,wu8npoU37cI,0.46295083
Introduction to neural networks,2,kRv2ElPNAdY,0.38285714
Introduction to neural networks,3,tchN4xa4pfg,0.37516603
Introduction to neural networks,4,xJjxQjZTryI,0.3625093
Introduction to neural networks,5,UsfpzxZNsPo,0.34646282
How to train machine learning models,1,MZVyASCY8sQ,0.47478795
How to train machine learning models,2,wu8npoU37cI,0.43334013
How to train machine learning models,3,tVskbekONlw,0.4196753
How to train machine learning models,4,UsfpzxZNsPo,0.38231653
How to train machine learning models,5,tchN4xa4pfg,0.37589025
What is deep learning in simple terms,1,wu8npoU37cI,0.47493178
What is deep learning in simple terms,2,aokdrllzkFQ,0.4245312
What is deep learning in simple terms,3,tchN4xa4pfg,0.40028638
What is deep learning in simple terms,4,kRv2ElPNAdY,0.3776705
What is deep learning in simple terms,5,MZVyASCY8sQ,0.34533292
How to use AI tools for coding,1,MdEexYakkHw,0.6595671
How to use AI tools for coding,2,MZVyASCY8sQ,0.6384332
How to use AI tools for coding,3,suuDVhYXe5Y,0.5760412
How to use AI tools for coding,4,tchN4xa4pfg,0.5552726
How to use AI tools for coding,5,UsfpzxZNsPo,0.5308728
Future of artificial intelligence explained,1,tr5Fapv80Cw,0.56437254
Future of artificial intelligence explained,2,aokdrllzkFQ,0.54812384
Future of artificial intelligence explained,3,tchN4xa4pfg,0.4980688
Future of artificial intelligence explained,4,UsfpzxZNsPo,0.4937406
Future of artificial intelligence explained,5,wu8npoU37cI,0.48402178
How to learn new technologies quickly,1,MZVyASCY8sQ,0.4592719
How to learn new technologies quickly,2,q4Ovbh3tpU0,0.45482755
How to learn new technologies quickly,3,GC5CLCgnvm0,0.42057976
How to learn new technologies quickly,4,H6gHXV6OgFU,0.39927793
How to learn new technologies quickly,5,QpGTmAoEINA,0.39538693
Tips for working remotely as a developer,1,gpm1hRv6WL8,0.34977052
Tips for working remotely as a developer,2,QpGTmAoEINA,0.29510278
Tips for working remotely as a developer,3,cfOI7PBhkWk,0.28200513
Tips for working remotely as a developer,4,5y9nVwPwX_o,0.27403125
Tips for working remotely as a developer,5,9tyZL5KIiGU,0.27233297
How to improve coding productivity,1,q4Ovbh3tpU0,0.43788385
How to improve coding productivity,2,7ysrM5BMe6Q,0.4030742
How to improve coding productivity,3,o54etZM-DrY,0.40218422
How to improve coding productivity,4,zfUP1tIC64o,0.3656892
How to improve coding productivity,5,QMgIovzpYVw,0.35166836
What is pair programming,1,gmuTjeQUbTM,0.32103306
What is pair programming,2,pdleuy5lljY,0.32044017
What is pair programming,3,ZK6XWSCCgPQ,0.3196106
What is pair programming,4,LsY7U2Muau8,0.31032777
What is pair programming,5,g_3IKHG-rfA,0.30856985
How to review code effectively,1,H3i9DGnMxWQ,0.43585926
How to review code effectively,2,OGRyln02De4,0.38664716
How to review code effectively,3,626BcUO84og,0.33639318
How to review code effectively,4,Ufy1FyqvfKM,0.32406384
How to review code effectively,5,ll1mpTJ4qBU,0.29631168
Best coding practices for teams,1,s950xhRvqYQ,0.3575426
Best coding practices for teams,2,ZldNCx4AvEM,0.34708208
Best coding practices for teams,3,OGRyln02De4,0.340235
Best coding practices for teams,4,mAFoROnOfHs,0.3273098
Best coding practices for teams,5,cfOI7PBhkWk,0.32083628
How to handle large datasets in applications,1,26ls5lNiijk,0.26227763
How to handle large datasets in applications,2,xwI5OBEnsZU,0.25574517
How to handle large datasets in applications,3,tVskbekONlw,0.2539357
How to handle large datasets in applications,4,mrRfPVm9nAY,0.23448181
How to handle large datasets in applications,5,BMt-qvrEcFY,0.23205754
What is edge computing,1,0WjfKQdfeMU,0.34590033
What is edge computing,2,xHUwGx-ZlTM,0.33319458
What is edge computing,3,GIZzRGYpCbM,0.29814574
What is edge computing,4,2yF62QE59G8,0.2787354
What is edge computing,5,fQbBPa0ADvs,0.2530295
How to build real-time applications,1,BMt-qvrEcFY,0.33201164
How to build real-time applications,2,GIZzRGYpCbM,0.31835547
How to build real-time applications,3,xHUwGx-ZlTM,0.311224
How to build real-time applications,4,MZVyASCY8sQ,0.30437636
How to build real-time applications,5,Q7P20fHJlm4,0.29633784
What are the challenges in modern software development,1,gmuTjeQUbTM,0.37433493
What are the challenges in modern software development,2,xwI5OBEnsZU,0.37051645
What are the challenges in modern software development,3,s950xhRvqYQ,0.3639897
What are the challenges in modern software development,4,Fi8vnYgMiHA,0.35691655
What are the challenges in modern software development,5,oeWLnnjFmf8,0.34947988
